100
98	99	1	4	92	28	82	70	41	98	37	99	75	81	71	95	53	27	80	69	56	58	99	28	83	50	20	94	71	38	35	45	99	48	13	59	93	14	29	76	38	2	17	28	37	51	15	51	25	22	13	98	7	92	22	92	68	49	67	69	66	9	26	2	50	57	84	60	12	26	99	58	2	76	67	77	30	84	61	17	15	2	38	88	57	61	33	36	24	65	9	9	73	61	91	76	26	65	39	17
33	18	5	81	96	14	84	34	84	62	39	95	52	70	41	12	87	76	86	99	62	26	24	18	88	51	13	82	49	59	97	49	37	51	55	44	58	53	57	19	56	3	46	86	85	23	86	4	21	86	11	76	87	59	85	77	47	45	75	40	38	54	67	71	78	46	80	26	80	72	74	42	54	77	64	43	90	28	73	55	76	61	48	42	27	7	2	66	22	69	100	40	82	59	84	60	65	84	15	20
12	80	29	33	92	73	69	75	35	3	18	46	98	28	99	10	43	23	30	68	29	64	77	68	77	35	74	46	44	3	16	36	86	67	39	49	75	83	68	84	41	70	89	68	60	53	39	8	98	50	16	48	55	27	15	97	59	64	26	93	8	2	75	51	69	60	73	16	3	89	82	71	94	69	8	86	21	55	82	87	37	17	71	93	57	90	54	88	59	28	62	5	13	75	85	1	9	31	79	79
90	73	78	89	92	16	4	78	12	87	1	89	41	14	65	98	50	38	89	62	80	70	36	100	69	99	33	31	13	93	93	26	49	78	95	95	52	10	66	23	8	40	66	58	31	69	14	42	17	99	71	82	15	58	7	19	97	59	56	55	85	42	41	53	52	40	50	52	57	33	73	96	95	64	94	17	18	46	21	54	56	29	22	77	65	54	54	93	79	28	92	72	50	73	13	65	84	90	8	20
68	7	70	62	36	98	4	98	95	53	81	76	6	8	100	53	18	72	55	66	58	23	40	60	68	66	44	44	44	76	3	12	91	49	98	100	13	31	98	52	38	72	86	15	70	52	75	59	63	41	85	64	44	76	88	8	40	11	7	48	4	86	7	86	61	28	84	36	50	99	95	49	14	88	9	10	63	4	84	98	27	81	98	18	2	8	59	14	99	16	97	35	98	33	100	89	21	97	48	49
25	58	66	86	18	62	81	54	36	57	30	20	96	31	25	18	87	56	53	75	76	43	56	48	85	18	27	42	14	62	27	71	57	43	64	87	80	68	37	14	16	68	16	17	83	89	90	27	83	11	17	95	57	76	89	35	60	10	70	90	36	1	3	57	81	40	14	75	57	13	54	9	12	74	38	76	78	73	72	34	13	84	7	80	70	73	56	55	87	31	71	49	49	74	18	100	83	30	79	25
6	100	63	19	68	96	86	79	21	5	9	100	6	12	60	70	71	57	56	51	47	100	29	69	47	66	80	63	10	57	5	46	5	77	63	38	27	33	79	6	83	9	42	92	44	35	74	79	88	46	89	18	47	44	76	29	47	43	42	6	47	22	83	74	57	96	5	33	22	88	69	70	64	62	80	93	68	80	59	80	59	81	17	97	59	52	17	84	39	45	47	76	17	1	87	74	89	76	98	58
64	80	50	34	73	72	42	64	25	92	55	90	58	44	68	52	2	94	67	53	32	34	72	24	44	47	62	11	83	58	9	82	19	80	100	70	10	89	20	33	89	76	93	76	92	91	21	100	64	38	32	43	5	2	67	97	75	99	89	92	73	84	63	72	19	8	43	45	6	12	89	69	79	45	58	88	48	82	94	95	31	80	68	52	15	87	1	68	45	73	31	81	9	68	18	32	75	24	53	78
72	61	33	60	40	23	85	38	35	74	14	53	18	24	53	48	3	25	35	61	99	76	43	87	86	41	34	100	46	57	40	26	6	26	25	99	80	35	43	77	16	31	25	51	3	35	95	32	8	51	85	87	55	81	74	53	100	84	20	16	97	60	17	9	58	58	6	100	55	68	38	63	69	56	74	35	34	75	11	42	16	1	59	85	85	73	85	51	51	40	78	4	67	58	78	64	26	36	7	55
16	81	78	18	2	91	44	84	23	50	27	14	5	27	71	61	38	10	98	94	100	37	35	22	22	20	90	59	22	12	15	22	42	65	31	8	54	10	25	29	57	81	91	66	54	14	58	39	4	74	85	56	4	93	70	14	52	84	66	88	24	46	64	94	36	19	41	23	70	81	79	42	36	39	41	38	58	38	39	66	28	88	95	7	89	32	39	56	1	82	86	41	53	100	57	4	44	40	2	70
99	35	53	36	77	86	67	15	56	49	16	45	33	25	14	55	55	59	76	74	19	39	26	75	4	81	37	13	15	12	62	15	95	4	37	23	60	61	39	74	92	70	59	29	9	71	29	77	40	44	3	50	42	43	17	24	21	29	15	1	32	57	91	94	56	92	2	25	2	59	41	70	8	62	60	32	15	34	49	44	79	66	78	90	14	20	39	89	59	72	53	46	49	82	95	47	86	19	75	60
38	52	90	67	65	22	98	32	32	21	70	89	12	84	17	54	39	35	81	60	78	100	16	3	97	35	67	15	4	82	65	87	45	28	84	15	63	73	10	33	43	74	21	45	66	27	25	70	38	73	89	23	40	62	87	96	81	13	49	18	78	39	60	8	34	71	97	61	73	4	5	13	94	12	46	41	6	67	7	93	77	37	9	84	69	80	51	98	46	2	66	74	97	100	83	58	70	43	77	62
60	14	58	65	42	38	13	55	10	30	6	49	26	59	10	46	13	65	66	22	88	70	65	81	41	16	37	64	11	83	55	43	70	26	97	62	3	12	27	12	50	7	27	21	66	70	97	41	73	78	42	41	14	3	2	50	15	67	26	15	48	54	92	92	38	39	48	4	17	42	66	32	63	36	38	26	43	95	81	99	94	39	43	87	30	85	90	77	61	58	38	63	70	23	27	84	59	4	100	19
2	19	20	13	10	21	49	41	38	21	9	34	66	15	26	69	1	15	68	44	20	82	71	2	37	74	99	76	46	25	48	70	13	36	36	42	66	99	51	3	75	1	51	66	14	47	96	61	9	35	94	51	30	80	12	71	40	14	23	55	89	54	19	32	31	87	1	24	32	41	67	23	8	68	62	79	93	32	82	64	24	29	95	67	86	64	27	47	74	4	25	74	16	91	66	68	7	100	22	88
37	99	47	47	42	77	28	95	37	40	29	34	91	60	66	6	25	5	89	100	29	86	82	4	43	5	35	34	47	6	70	99	28	18	30	19	55	39	88	1	51	95	3	25	98	62	22	90	61	92	53	67	1	94	84	25	11	43	37	55	19	35	89	4	33	95	58	28	3	31	70	66	48	50	63	65	59	14	98	72	15	26	15	64	57	35	65	29	84	4	45	7	3	53	27	47	41	69	1	55
35	60	33	9	63	6	88	4	96	27	36	36	56	82	25	71	99	47	7	15	1	42	22	77	66	69	22	47	47	39	27	82	84	63	39	64	67	70	5	98	59	42	3	99	30	56	55	9	3	91	95	61	92	63	20	36	59	49	28	24	12	51	64	26	3	1	30	30	34	15	14	35	28	99	2	52	4	56	52	60	24	36	16	55	47	82	85	64	53	26	8	8	80	10	31	44	27	86	91	98
67	99	79	88	29	85	59	17	47	51	4	90	27	58	63	79	36	75	42	93	98	12	47	31	16	95	8	81	19	69	79	58	23	71	33	23	89	33	12	2	1	78	92	75	63	18	95	26	40	1	79	71	28	7	20	17	54	51	60	95	87	20	39	18	30	17	100	12	56	87	80	14	55	5	40	61	35	94	49	45	44	75	26	5	40	34	13	38	59	25	51	20	75	32	54	87	37	45	72	16
16	29	38	88	29	36	47	7	39	70	3	57	22	9	38	88	72	97	16	39	88	53	71	60	81	90	75	14	14	24	34	65	3	93	68	33	58	78	33	5	44	93	78	92	66	85	75	97	47	62	10	19	7	3	78	70	9	43	90	15	23	1	51	2	72	91	48	99	30	96	5	78	8	75	29	99	40	25	57	74	71	31	44	27	58	42	30	18	11	32	64	72	84	84	91	25	32	82	70	3
75	27	37	14	85	36	59	3	26	55	76	39	69	9	68	78	54	51	6	4	17	83	31	13	76	86	89	18	68	80	4	81	58	84	69	50	26	10	86	43	36	71	16	84	84	19	32	43	42	76	5	20	55	23	29	76	97	95	48	56	99	55	93	6	60	87	2	30	74	29	85	47	43	35	37	59	37	99	45	14	82	61	40	89	19	32	28	42	10	1	9	31	90	21	40	60	10	2	67	30
70	49	19	53	48	3	58	85	41	74	48	4	100	94	88	64	44	78	82	27	55	20	98	33	69	36	98	65	18	72	66	75	91	73	11	92	22	7	21	37	26	81	77	43	66	43	24	8	8	59	94	29	93	21	94	86	49	57	2	90	100	68	5	83	45	57	17	9	100	23	51	84	14	62	35	4	19	12	46	51	13	3	84	98	99	96	65	65	52	53	2	79	68	28	65	71	42	21	76	49
43	91	80	29	82	75	64	10	46	7	13	38	47	76	71	34	74	66	24	11	85	23	17	9	83	99	93	67	72	1	79	58	79	93	92	21	99	80	52	40	84	33	97	96	48	73	51	48	57	90	58	65	98	75	54	98	97	75	81	13	41	86	12	28	60	20	74	30	40	97	69	76	64	66	56	69	83	64	35	9	72	68	78	38	21	43	89	80	54	69	55	82	23	55	41	76	39	90	66	60
79	57	23	54	80	79	9	46	17	26	13	11	100	21	27	94	95	56	23	30	42	61	81	40	96	36	92	4	57	38	2	14	53	94	20	23	58	53	88	5	23	24	39	21	4	92	12	12	96	97	38	44	44	63	93	88	85	66	50	7	99	87	95	42	51	41	75	59	42	96	43	24	55	82	30	64	64	56	38	68	72	8	79	10	36	84	58	5	15	46	22	9	25	10	49	37	24	75	32	24
11	71	41	42	33	7	28	54	64	99	81	36	48	68	15	60	99	13	16	60	9	1	95	55	27	68	83	51	61	51	99	37	53	38	51	70	86	29	38	64	97	23	17	12	60	88	25	44	75	71	24	40	64	72	46	81	52	4	52	96	83	94	76	12	8	37	1	23	40	40	63	79	26	14	92	8	44	34	75	40	33	3	47	80	73	47	26	2	100	91	58	80	21	19	3	58	88	54	66	65
46	23	2	22	33	5	1	20	34	33	77	66	76	92	63	36	14	90	78	3	58	98	82	95	61	8	49	23	40	40	70	7	58	81	28	100	8	94	52	32	84	97	47	29	68	55	38	43	26	2	31	10	62	39	61	98	6	61	9	90	62	40	87	41	72	54	92	69	30	65	37	4	43	38	52	14	36	60	53	22	98	99	92	64	48	94	53	27	35	39	18	34	35	12	52	48	75	60	36	91
20	56	30	77	35	85	46	51	42	77	70	2	11	67	96	23	69	85	75	15	70	26	41	87	45	49	9	58	6	4	18	6	4	12	82	7	89	50	58	56	75	52	20	41	45	45	68	85	49	36	2	37	75	85	64	86	10	36	44	6	17	66	74	50	13	16	57	7	70	72	86	19	46	68	23	80	97	42	66	82	89	35	55	52	37	26	21	59	90	90	68	48	36	54	62	48	69	8	44	82
87	41	23	38	31	64	14	32	15	66	90	82	61	13	35	27	27	54	25	49	96	9	62	51	85	26	56	42	86	64	92	78	46	62	57	5	64	91	40	89	97	18	1	35	94	50	59	87	71	40	67	47	53	19	10	4	27	21	33	30	3	92	44	61	99	8	85	11	57	98	73	44	100	78	92	94	6	67	38	40	57	96	87	85	15	20	88	4	24	59	78	64	3	68	52	14	3	12	97	91
13	4	61	97	46	35	65	80	38	88	69	7	88	86	38	42	83	43	31	49	18	32	14	16	64	70	57	84	77	14	69	9	67	43	76	19	20	69	39	41	18	37	26	40	62	46	98	39	63	11	73	77	76	89	22	66	6	46	82	27	39	30	20	51	83	41	91	30	89	45	4	31	14	90	55	89	3	5	99	53	25	32	4	4	37	87	92	12	27	30	97	57	40	41	33	28	50	83	98	2
22	45	83	23	49	17	32	30	41	31	23	66	7	70	42	46	17	45	65	79	18	91	45	100	39	23	25	79	37	43	98	78	60	52	56	57	50	70	40	83	40	31	71	80	97	22	47	50	48	14	69	53	66	98	17	2	35	24	43	38	42	40	43	54	76	57	35	57	72	61	45	22	76	51	81	53	8	2	78	59	6	34	56	58	48	43	45	86	49	12	63	50	9	21	79	16	29	77	60	8
5	20	69	53	23	98	90	17	17	18	31	73	57	50	7	99	63	34	39	98	18	63	98	30	30	57	77	88	3	9	9	57	3	5	86	49	22	90	65	69	18	71	56	22	2	48	85	53	31	51	58	82	78	19	84	57	85	73	89	41	67	100	28	20	49	10	8	70	3	45	65	72	77	61	82	23	7	61	88	15	70	91	73	42	2	89	13	87	62	94	89	42	43	59	41	42	24	77	31	80
24	77	2	16	7	77	98	24	70	3	21	83	3	53	26	100	96	21	76	6	24	97	74	82	97	41	29	97	95	8	96	100	68	55	89	34	19	28	95	24	55	29	54	56	46	25	54	5	69	12	38	3	100	90	62	42	92	77	12	7	8	97	8	54	86	91	18	37	68	67	72	7	69	54	22	73	34	72	82	40	33	25	69	20	13	23	88	89	86	8	10	79	63	71	23	88	11	7	24	49
2	88	38	32	83	60	20	98	56	26	45	38	53	100	38	64	21	59	19	88	76	98	58	21	73	95	4	73	66	21	48	57	85	62	23	17	28	59	49	83	58	55	85	91	80	79	72	30	14	11	46	16	60	61	79	14	49	80	90	51	44	31	85	40	6	19	88	22	18	67	56	94	37	1	65	14	96	7	26	24	32	3	64	24	28	52	26	66	56	75	100	33	48	24	78	18	97	82	16	82
